date,netPnl,slippage,commission,turnover,tradeCount,tradingPnl,positionPnl,totalPnl,balance,return,retWithoutFee,highlevel,drawdown,ddPercent
2015-11-23,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,57113.578199999974,0.0,0.0,62278.240799999985,-5164.662600000011,-8.292884535042955
2015-11-24,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,57113.578199999974,0.0,0.0,62278.240799999985,-5164.662600000011,-8.292884535042955
2015-11-25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,57113.578199999974,0.0,0.0,62278.240799999985,-5164.662600000011,-8.292884535042955
2015-11-26,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,57113.578199999974,0.0,0.0,62278.240799999985,-5164.662600000011,-8.292884535042955
2015-11-27,3551.4471999999896,0.28,99.4728,198945.6,1,3651.19999999999,0.0,3651.19999999999,60665.02539999996,3.5514471999999895,3.65119999999999,62278.240799999985,-1613.2154000000228,-2.5903355317641266
2015-11-30,89.5999999999949,0.0,0.0,0.0,0,0.0,89.5999999999949,89.5999999999949,60754.62539999996,0.0895999999999949,0.0895999999999949,62278.240799999985,-1523.6154000000242,-2.4464650581459977
2015-12-01,-2184.0,0.0,0.0,0.0,0,0.0,-2184.0,-2184.0,58570.62539999996,-2.184,-2.184,62278.240799999985,-3707.6154000000242,-5.953307852587938
2015-12-02,-5148.60199999998,0.55,200.852,401704.0,2,4416.00000000001,-9363.19999999999,-4947.19999999998,53422.023399999984,-5.14860199999998,-4.94719999999998,62278.240799999985,-8856.217400000001,-14.220403926374239
2015-12-03,410.3999999999951,0.0,0.0,0.0,0,0.0,410.3999999999951,410.3999999999951,53832.42339999998,0.4103999999999951,0.4103999999999951,62278.240799999985,-8445.817400000007,-13.561425774891203
2015-12-04,-3326.399999999995,0.0,0.0,0.0,0,0.0,-3326.399999999995,-3326.399999999995,50506.023399999984,-3.326399999999995,-3.326399999999995,62278.240799999985,-11772.217400000001,-18.902617107964304
