commission,entryDt,entryID,entryPrice,exitDt,exitID,exitPrice,pnl,slippage,symbol,turnover,volume
0.016018412537158664,2018-06-01 15:15:00,1,7616.66,2018-06-01 17:46:00,2,7599.17,-0.039034083985487605,0.0,btc_usd_cq.future:okex,152158.3,10
0.001603038341968912,2018-06-02 15:00:00,3,7749.32,2018-06-03 11:01:00,4,7720.0,-0.00540096580310877,0.0,btc_usd_cq.future:okex,15469.32,1
0.01602644728416429,2018-06-03 14:45:00,5,7802.69,2018-06-03 22:31:00,6,7776.98,-0.04908555248952683,0.0,btc_usd_cq.future:okex,155796.69999999998,10
0.016193942046934723,2018-06-04 14:45:00,7,7674.61,2018-06-05 23:16:00,8,7492.96,0.2262336166214682,0.0,btc_usd_cq.future:okex,151675.7,-10
0.016104645520381693,2018-06-06 15:00:00,9,7724.72,2018-06-07 00:31:00,10,7624.98,-0.14691154599749862,0.0,btc_usd_cq.future:okex,153497.0,10
0.016022714021867137,2018-06-07 06:15:00,11,7791.71,2018-06-07 22:31:00,12,7769.65,-0.04441524135578874,0.0,btc_usd_cq.future:okex,155613.6,10
0.015946502914238138,2018-06-08 18:30:00,13,7635.0,2018-06-09 00:01:00,14,7686.4,-0.08281786011656905,0.0,btc_usd_cq.future:okex,153214.0,-10
0.015974430662408577,2018-06-09 07:45:00,15,7669.0,2018-06-09 09:16:00,16,7693.59,-0.047936102651688156,0.0,btc_usd_cq.future:okex,153625.9,-10
0.01595465471672848,2018-06-09 17:00:00,17,7648.49,2018-06-09 18:16:00,18,7692.09,-0.07263625880612468,0.0,btc_usd_cq.future:okex,153405.8,-10
0.015972131683788967,2018-06-09 21:00:00,19,7646.5,2018-06-09 23:46:00,20,7673.23,-0.05080752694758213,0.0,btc_usd_cq.future:okex,153197.3,-10
0.015980706883292055,2018-06-10 00:15:00,21,7640.22,2018-06-10 03:16:00,22,7658.69,-0.04009710276822714,0.0,btc_usd_cq.future:okex,152989.1,-10
0.016988978254393806,2018-06-10 08:00:00,23,7544.0,2018-06-12 01:01:00,24,6714.0,1.2192338397378613,0.0,btc_usd_cq.future:okex,142580.0,-10
0.01600295932917779,2018-06-13 04:45:00,25,6517.4,2018-06-13 17:01:00,26,6514.99,-0.012303797856942446,0.0,btc_usd_cq.future:okex,130323.9,-10
0.016066501688689668,2018-06-13 17:30:00,27,6478.51,2018-06-14 10:16:00,28,6425.1,0.06706060917339784,0.0,btc_usd_cq.future:okex,129036.1,-10
0.009633786978545845,2018-06-15 01:30:00,29,6598.23,2018-06-15 10:31:00,30,6552.11,-0.051867510160848854,0.0,btc_usd_cq.future:okex,78902.04000000001,6
0.016056559500228555,2018-06-15 11:45:00,31,6609.4,2018-06-15 13:01:00,32,6563.0,-0.08675593478592052,0.0,btc_usd_cq.future:okex,131724.0,10
0.0159103172740877,2018-06-16 08:00:00,33,6362.99,2018-06-16 13:46:00,34,6435.13,-0.12801372466445948,0.0,btc_usd_cq.future:okex,127981.19999999998,-10
0.015832960844807058,2018-06-16 23:00:00,35,6356.81,2018-06-17 01:01:00,36,6492.37,-0.2246319048359836,0.0,btc_usd_cq.future:okex,128491.8,-10
0.016040288789749044,2018-06-17 16:45:00,37,6521.83,2018-06-17 17:01:00,38,6489.15,-0.06640127597605278,0.0,btc_usd_cq.future:okex,130109.79999999999,10
0.015911452703806058,2018-06-18 09:00:00,39,6358.84,2018-06-18 16:46:00,40,6430.01,-0.12659557294623192,0.0,btc_usd_cq.future:okex,127888.5,-10
0.015951986879334953,2018-06-18 19:15:00,41,6351.57,2018-06-18 22:46:00,42,6389.92,-0.07596838771064483,0.0,btc_usd_cq.future:okex,127414.9,-10
0.0015930094410310203,2018-06-19 00:45:00,43,6614.69,2018-06-20 00:16:00,44,6673.0,0.007145189270193376,0.0,btc_usd_cq.future:okex,13287.689999999999,1
0.016042394085572034,2018-06-21 00:00:00,45,6745.93,2018-06-21 06:01:00,46,6710.37,-0.0690350010506133,0.0,btc_usd_cq.future:okex,134563.0,10
0.015997342917808383,2018-06-21 10:30:00,47,6742.0,2018-06-21 12:46:00,48,6744.24,-0.012675990178285794,0.0,btc_usd_cq.future:okex,134862.4,10
0.01597500082828581,2018-06-22 10:00:00,49,6619.47,2018-06-22 11:16:00,50,6640.22,-0.047223965471023546,0.0,btc_usd_cq.future:okex,132596.9,-10
0.016783091485156384,2018-06-22 14:00:00,51,6632.31,2018-06-23 19:16:00,52,6040.98,0.9620812649603225,0.0,btc_usd_cq.future:okex,126732.90000000001,-10
0.009356859557706895,2018-06-24 13:15:00,53,5770.0,2018-06-25 00:44:00,54,6077.87,-0.3132824124240892,0.0,btc_usd_cq.future:okex,71087.22,-6
0.009574946315403551,2018-06-25 00:44:00,55,6077.87,2018-06-25 00:46:00,56,6109.76,-0.04089205206096507,0.0,btc_usd_cq.future:okex,73125.78,-6
0.009637948463711684,2018-06-25 01:15:00,57,6139.79,2018-06-25 06:46:00,58,6091.63,-0.057073528103315396,0.0,btc_usd_cq.future:okex,73388.52,6
0.016125666191800943,2018-06-25 20:00:00,59,6195.79,2018-06-25 20:31:00,60,6099.97,-0.17320840594297957,0.0,btc_usd_cq.future:okex,122957.6,10
